definition_id,action,target_id,rationale,reviewer,status
SourceProvenance,merge_into_canonical_owner,SourceProvenance,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SourceReference,merge_into_canonical_owner,SourceReference,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SourceSinkFlow,merge_into_canonical_owner,SourceSinkFlow,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SourceSpan,merge_into_canonical_owner,SourceSpan,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SourceVersion,merge_into_canonical_owner,SourceVersion,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
span_contains_event,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
span_has_attribute,merge_into_canonical_owner,span_has_attribute,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
span_has_parent_span,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
span_has_status,merge_into_canonical_owner,span_has_status,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SpanAttribute,merge_into_canonical_owner,SpanAttribute,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SpanStatus,merge_into_canonical_owner,SpanStatus,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
SparseVector,merge_into_canonical_owner,SparseVector,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
stages_output_as,merge_into_canonical_owner,stages_output_as,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
StandardError,merge_into_canonical_owner,StandardError,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
StandardErrorChunk,merge_into_canonical_owner,StandardErrorChunk,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
StandardOutput,merge_into_canonical_owner,StandardOutput,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
StandardOutputChunk,merge_into_canonical_owner,StandardOutputChunk,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
state_diff_from_snapshot,merge_into_canonical_owner,state_diff_from_snapshot,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
state_diff_to_snapshot,merge_into_canonical_owner,state_diff_to_snapshot,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
StatechartAdapter,merge_into_canonical_owner,StatechartAdapter,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
StateDiff,merge_into_canonical_owner,StateDiff,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
StateSnapshot,merge_into_canonical_owner,StateSnapshot,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
StatusBlocked,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
StatusCompleted,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
StatusFailed,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
StatusPaused,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
StatusReady,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
StatusRunning,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
StopCondition,merge_into_canonical_owner,StopCondition,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
StopRetryLineage,merge_into_canonical_owner,StopRetryLineage,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
StorageArea,merge_into_canonical_owner,StorageArea,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
StructuredDataBlock,merge_into_canonical_owner,StructuredDataBlock,"The trilingual definition is now stored once with its canonical node, relation, or root constraint.",codex-definition-migration-reviewer,accepted
Subagent,retire_with_reviewed_legacy_disposition,,"The owning legacy record was removed, merged, or converted during reviewed migration; no detached definition remains.",codex-definition-migration-reviewer,accepted
